POP_SIZE,MAX_GEN,CROSSOVER_RATE,BASE_MUT_RATE,STAGNANT_LIMIT,avg_fitness,std_fitness
10,30,0.4,0.35,30,42.370116511413435,0.046268494835355695
10,30,0.4,0.35,40,42.32528539361316,0.08326473476590536
10,30,0.4,0.35,50,42.3859902044908,0.0654867716613141
10,30,0.4,0.4,5,42.27033799449919,0.06853144725960453
10,30,0.4,0.4,10,42.3069695939085,0.15826659809314378
10,30,0.4,0.4,20,42.44128545840932,0.00863415078267941
10,30,0.4,0.4,30,42.325285393613164,0.09096642309622271
10,30,0.4,0.4,40,42.31918012704494,0.0876270600500574
10,30,0.4,0.4,50,42.44739072497754,0.052519488861821575
10,30,0.4,0.45,5,42.31307486047672,0.01726830156535212
10,30,0.4,0.45,10,42.31918012704494,0.12541828457096452
10,30,0.4,0.45,20,42.39854859243179,0.02990957567161975
10,30,0.4,0.45,30,42.27033799449919,0.10360980939214286
10,30,0.4,0.45,40,42.3069695939085,0.0518049046960731
10,30,0.4,0.45,50,42.404653859,0.008634150782682759
10,30,0.4,0.5,5,42.23981166165809,0.06743487335214225
10,30,0.4,0.5,10,42.37412752615891,0.06743487335214225
10,30,0.4,0.5,20,42.3374959267496,0.08762706005005955
10,30,0.4,0.5,30,42.404653859,0.008634150782682759
10,30,0.4,0.5,40,42.420527552077374,0.019613020375459506
10,30,0.4,0.5,50,42.355811726454256,0.0525194888618213
10,30,0.6,0.01,5,41.997695250752066,0.027384720385364866
10,30,0.6,0.01,10,42.056653664611524,0.07674201078486008
10,30,0.6,0.01,20,42.12991686343015,0.11616061859590393
10,30,0.6,0.01,30,42.01316170658998,0.09157877142658756
10,30,0.6,0.01,40,42.08746588089434,0.01371110239904109
10,30,0.6,0.01,50,42.074969464316176,0.022843815753197712
10,30,0.6,0.05,5,42.16155585504317,0.09230853241371012
10,30,0.6,0.05,10,42.11770633029371,0.05661791296696759
10,30,0.6,0.05,20,42.21539059538521,0.05180490469607311
10,30,0.6,0.05,30,42.22871378729357,0.07401324451689537
10,30,0.6,0.05,40,42.111601063725494,0.031130873367035822
10,30,0.6,0.05,50,42.258127461362754,0.0431707539133937
10,30,0.6,0.1,5,42.08879532874971,0.033736775585345866
10,30,0.6,0.1,10,42.31307486047672,0.01726830156535212
10,30,0.6,0.1,20,42.15433792970302,0.045687631506403655
10,30,0.6,0.1,30,42.16766112161138,0.031603474639472696
10,30,0.6,0.1,40,42.31003752144889,0.13204129016700578
10,30,0.6,0.1,50,42.300864327340285,0.09957388435306612
10,30,0.6,0.15,5,42.252022194794534,0.12241021406460809
10,30,0.6,0.15,10,42.27033799449919,0.08326473476590587
10,30,0.6,0.15,20,42.37412752615891,0.037635390724992154
10,30,0.6,0.15,30,42.300864327340285,0.15128254307610584
10,30,0.6,0.15,40,42.26423272793096,0.0863415078267807
10,30,0.6,0.15,50,42.27033799449919,0.1442187510932914
10,30,0.6,0.2,5,42.28254852763562,0.11224396017481557
10,30,0.6,0.2,10,42.34360119331781,0.02590245234803823
10,30,0.6,0.2,20,42.37168541953162,0.0757446840209798
10,30,0.6,0.2,30,42.37412752615891,0.022843815753197712
10,30,0.6,0.2,40,42.23848221380272,0.07190002909267437
10,30,0.6,0.2,50,42.38145384604076,0.048351244383001056
10,30,0.6,0.25,5,42.29475906077206,0.0525194888618213
10,30,0.6,0.25,10,42.33749592674959,0.04568763150639859
10,30,0.6,0.25,20,42.41686439213644,0.04486436350742817
10,30,0.6,0.25,30,42.40465385900001,0.04568763150640112
10,30,0.6,0.25,40,42.39244332586357,0.01726830156535882
10,30,0.6,0.25,50,42.276443261067406,0.0995738843530661
10,30,0.6,0.3,5,42.29475906077206,0.08236454902541517
10,30,0.6,0.3,10,42.27033799449919,0.11290617217496494
10,30,0.6,0.3,20,42.36802225959069,0.037635390724992154
10,30,0.6,0.3,30,42.294759060772066,0.10818559922129162
10,30,0.6,0.3,40,42.432738085213806,0.02935611266110932
10,30,0.6,0.3,50,42.33139066018137,0.03763539072498678
10,30,0.6,0.35,5,42.353369619826964,0.04971951569467427
10,30,0.6,0.35,10,42.233706395089875,0.12777376327958642
10,30,0.6,0.35,20,42.45105388491847,0.06389271579182125
10,30,0.6,0.35,30,42.383895952668055,0.04516246886998759
10,30,0.6,0.35,40,42.40465385900001,0.031130873367035825
10,30,0.6,0.35,50,42.37963756032658,0.015689442223595664
10,30,0.6,0.4,5,42.136022129998366,0.11023345788506511
10,30,0.6,0.4,10,42.39854859243179,0.03956664952328732
10,30,0.6,0.4,20,42.28254852763562,0.1081855992212916
10,30,0.6,0.4,30,42.42052755207738,0.010784050871136874
10,30,0.6,0.4,40,42.3374959267496,0.037635390724986395
10,30,0.6,0.4,50,42.44128545840932,0.045687631506403655
10,30,0.6,0.45,5,42.233706395089875,0.10468351485066518
10,30,0.6,0.45,10,42.322843286985865,0.03010831257998827
10,30,0.6,0.45,20,42.38633805929535,0.043170753913397045
10,30,0.6,0.45,30,42.41075912556823,0.04807291703109674
10,30,0.6,0.45,40,42.3655801529634,0.038185989950191415
10,30,0.6,0.45,50,42.35947488639518,0.01208781109574859
10,30,0.6,0.5,5,42.154337929703026,0.13569633103106574
10,30,0.6,0.5,10,42.37622177798165,0.12246196094732861
10,30,0.6,0.5,20,42.365580152963396,0.03449340536130371
10,30,0.6,0.5,30,42.390001219236275,0.037396938119119545
10,30,0.6,0.5,40,42.36938229595861,0.03799938395107836
10,30,0.6,0.5,50,42.3069695939085,0.13037281779676915
10,30,0.8,0.01,5,42.12957692595879,0.11628661209211064
10,30,0.8,0.01,10,42.04043211672961,0.06499075948782747
10,30,0.8,0.01,20,42.1787589959759,0.14421875109329263
10,30,0.8,0.01,30,42.24591692822631,0.11224396017481557
10,30,0.8,0.01,40,42.002347921076996,0.08146089983752446
10,30,0.8,0.01,50,42.20318006224878,0.12718898326172565
10,30,0.8,0.05,5,42.099390530589055,0.05661791296696555
10,30,0.8,0.05,10,42.17021162278039,0.1626248660342595
10,30,0.8,0.05,20,42.16044319627124,0.05392025435569644
10,30,0.8,0.05,30,42.14324005533851,0.026723987859974117
10,30,0.8,0.05,40,42.11881898906563,0.030731660906490283
10,30,0.8,0.05,50,42.233706395089875,0.07770735704410464
10,30,0.8,0.1,5,42.142127396566586,0.05392025435569644
10,30,0.8,0.1,10,42.19463268905327,0.018028636123063983
10,30,0.8,0.1,20,42.294759060772066,0.12087811095749498
10,30,0.8,0.1,30,42.36191699302247,0.05392025435569644
10,30,0.8,0.1,40,42.21539059538521,0.08326473476589961
10,30,0.8,0.1,50,42.313074860476725,0.12179968549987068
10,30,0.8,0.15,5,42.3069695939085,0.025902452348034878
10,30,0.8,0.15,10,42.2577796065582,0.030998036990901874
10,30,0.8,0.15,20,42.396106485804495,0.03010831257999096
10,30,0.8,0.15,30,42.245916928226315,0.07067357004176304
10,30,0.8,0.15,40,42.310632753849426,0.09401317589859547
10,30,0.8,0.15,50,42.28865379420384,0.07913329904657133
10,30,0.8,0.2,5,42.1787589959759,0.025902452348034878
10,30,0.8,0.2,10,42.26423272793097,0.11023345788506735
10,30,0.8,0.2,20,42.31918012704494,0.1132358259339385
10,30,0.8,0.2,30,42.22260852072535,0.0589808054183367
10,30,0.8,0.2,40,42.355811726454256,0.07377021662484112
10,30,0.8,0.2,50,42.325285393613164,0.09339262010110468
10,30,0.8,0.25,5,42.200737955621484,0.09209041294183436
10,30,0.8,0.25,10,42.390001219236275,0.022448792034966362
10,30,0.8,0.25,20,42.40587491231366,0.025554752655916942
10,30,0.8,0.25,30,42.304527487281206,0.0659594871592481
10,30,0.8,0.25,40,42.41808544545008,0.04499709860074084
10,30,0.8,0.25,50,42.396106485804495,0.027790701302520652
10,30,0.8,0.3,5,42.258127461362754,0.0431707539133937
10,30,0.8,0.3,10,42.24591692822631,0.1389535065126066
10,30,0.8,0.3,20,42.28621168757656,0.10810287796600493
10,30,0.8,0.3,30,42.29231695414478,0.08422612982127844
10,30,0.8,0.3,40,42.40221175237272,0.0451624688699849
10,30,0.8,0.3,50,42.22760112852165,0.05251948886182432
10,30,0.8,0.35,5,42.288653794203846,0.0
10,30,0.8,0.35,10,42.432738085213806,0.02935611266110932
10,30,0.8,0.35,20,42.414422285509154,0.04296303456593373
10,30,0.8,0.35,30,42.36802225959069,0.09497565860946346
10,30,0.8,0.35,40,42.38633805929535,0.02284381575320341
10,30,0.8,0.35,50,42.349706459886036,0.09957388435306407
10,30,0.8,0.4,5,42.19707479568056,0.10360980939213953
10,30,0.8,0.4,10,42.368022259590695,0.07527078144997548
10,30,0.8,0.4,20,42.35692438522617,0.12111291572311947
10,30,0.8,0.4,30,42.37412752615891,0.037635390724992154
10,30,0.8,0.4,40,42.34970645988603,0.09014318061531414
10,30,0.8,0.4,50,42.368022259590695,0.05661791296696631
10,30,0.8,0.45,5,42.26423272793097,0.0850365232978672
10,30,0.8,0.45,10,42.34970645988604,0.052519488861821575
10,30,0.8,0.45,20,42.34911122748549,0.0973429185657656
10,30,0.8,0.45,30,42.38755911260899,0.050315694258389054
10,30,0.8,0.45,40,42.3374959267496,0.08762706005005955
10,30,0.8,0.45,50,42.355811726454256,0.11224396017481893
10,30,0.8,0.5,5,42.2972317559119,0.04231043415720319
10,30,0.8,0.5,10,42.300864327340285,0.11224396017481893
10,30,0.8,0.5,20,42.36802225959068,0.031130873367035825
10,30,0.8,0.5,30,42.306374361507956,0.07886177142006894
10,30,0.8,0.5,40,42.33139066018138,0.12087811095750169
10,30,0.8,0.5,50,42.422969658704666,0.06043905547874964
10,40,0.4,0.01,5,41.83226069641996,0.22577527500951172
10,40,0.4,0.01,10,42.087179997452616,0.03956664952328512
10,40,0.4,0.01,20,42.08047949848385,0.037548144205714874
10,40,0.4,0.01,30,41.94600377433957,0.21378470439619157
10,40,0.4,0.01,40,42.032232598338645,0.0598191513432337
10,40,0.4,0.01,50,42.101484782411795,0.09907257782563787
10,40,0.4,0.05,5,42.06275893117974,0.04807291703109794
10,40,0.4,0.05,10,42.104166349301906,0.07479757244424609
10,40,0.4,0.05,20,42.27400115444011,0.06741275993185428
10,40,0.4,0.05,30,42.22149586195343,0.07674201078486008
10,40,0.4,0.05,40,42.16766112161138,0.007964824041961012
10,40,0.4,0.05,50,42.19707479568055,0.09339262010110236
10,40,0.4,0.1,5,42.16410635621218,0.08811911246893635
10,40,0.4,0.1,10,42.1787589959759,0.02590245234803488
10,40,0.4,0.1,20,42.30819064722214,0.08701236536834417
10,40,0.4,0.1,30,42.37779068609984,0.044997098600742955
10,40,0.4,0.1,40,42.30452748728121,0.11492181186871521
10,40,0.4,0.1,50,42.21539059538521,0.08326473476589961
10,40,0.4,0.15,5,42.288653794203846,0.11680062684788146
10,40,0.4,0.15,10,42.22515902189436,0.06730208384353556
10,40,0.4,0.15,20,42.276443261067406,0.13065841029190642
10,40,0.4,0.15,30,42.31307486047672,0.11023345788506735
10,40,0.4,0.15,40,42.33139066018138,0.1389535065126042
10,40,0.4,0.15,50,42.3374959267496,0.037635390724986395
10,40,0.4,0.2,5,42.20318006224878,0.060439055478752515
10,40,0.4,0.2,10,42.33139066018138,0.07527078144997855
10,40,0.4,0.2,20,42.420527552077374,0.023739989713973047
10,40,0.4,0.2,30,42.39014020229056,0.022457210598065387
10,40,0.4,0.2,40,42.330795427780835,0.06865618389372757
10,40,0.4,0.2,50,42.37412752615891,0.0876270600500607
10,40,0.4,0.25,5,42.3069695939085,0.06853144725960074
10,40,0.4,0.25,10,42.39244332586357,0.07377021662483917
10,40,0.4,0.25,20,42.28865379420384,0.08326473476590222
10,40,0.4,0.25,30,42.45105388491847,0.0034536603130744434
10,40,0.4,0.25,40,42.37168541953162,0.12354984051773647
10,40,0.4,0.25,50,42.39244332586357,0.045687631506401115
10,40,0.4,0.3,5,42.29231695414478,0.1461596225998444
10,40,0.4,0.3,10,42.386338059295355,0.0706735700417608
10,40,0.4,0.3,20,42.404653859,0.022843815753200877
10,40,0.4,0.3,30,42.37412752615891,0.13065841029190642
10,40,0.4,0.3,40,42.402211752372715,0.05539330933260377
10,40,0.4,0.3,50,42.42296965870466,0.022843815753202774
10,40,0.4,0.35,5,42.227005896121106,0.09121992586094921
10,40,0.4,0.35,10,42.39244332586357,0.04807291703110125
10,40,0.4,0.35,20,42.426632818645594,0.03294581961016631
10,40,0.4,0.35,30,42.36802225959069,0.11224396017482072
10,40,0.4,0.35,40,42.41686439213644,0.025902452348034878
10,40,0.4,0.35,50,42.45960125811397,0.01726830156535547
10,40,0.4,0.4,5,42.21479536298467,0.14391851691398824
10,40,0.4,0.4,10,42.23981166165809,0.13403806510414712
10,40,0.4,0.4,20,42.30696959390849,0.08326473476590222
10,40,0.4,0.4,30,42.435180191841106,0.03956664952328951
10,40,0.4,0.4,40,42.41567392733535,0.02918360310813447
10,40,0.4,0.4,50,42.390001219236275,0.05234887826849944
10,40,0.4,0.45,5,42.25812746136275,0.15054156289995133
10,40,0.4,0.45,10,42.31673802041765,0.1008238146762841
10,40,0.4,0.45,20,42.42907492527288,0.00863415078267606
10,40,0.4,0.45,30,42.44739072497754,0.060439055478752515
10,40,0.4,0.45,40,42.37168541953162,0.007527078144998508
10,40,0.4,0.45,50,42.45105388491847,0.04082775766243103
10,40,0.4,0.5,5,42.34360119331782,0.07770735704410464
10,40,0.4,0.5,10,42.328948553554085,0.03818598995018641
10,40,0.4,0.5,20,42.404653859,0.03763539072498947
10,40,0.4,0.5,30,42.368022259590695,0.06743487335214247
10,40,0.4,0.5,40,42.34360119331782,0.07913329904657462
10,40,0.4,0.5,50,42.4351801918411,0.02590245234803823
10,40,0.6,0.01,5,42.22016641409807,0.13292598367989383
10,40,0.6,0.01,10,42.15433792970302,0.12087811095749498
10,40,0.6,0.01,20,42.111005831324945,0.15327852462148192
10,40,0.6,0.01,30,42.052642649866044,0.07622700332815897
10,40,0.6,0.01,40,42.078632624257104,0.007527078144998123
10,40,0.6,0.01,50,42.12991686343014,0.14134714008352056
10,40,0.6,0.05,5,42.056653664611524,0.03453660313071094
10,40,0.6,0.05,10,42.1432400553385,0.04061419350926946
10,40,0.6,0.05,20,42.28254852763562,0.10179513644366994
10,40,0.6,0.05,30,42.21539059538521,0.12777376327958642
10,40,0.6,0.05,40,42.276443261067406,0.13895350651260577
10,40,0.6,0.05,50,42.12991686343015,0.04568763150640112
10,40,0.6,0.1,5,42.1787589959759,0.14265958365452036
10,40,0.6,0.1,10,42.227601128521655,0.11023345788506288
10,40,0.6,0.1,20,42.33139066018138,0.1475404332496797
10,40,0.6,0.1,30,42.365580152963396,0.010784050871140092
10,40,0.6,0.1,40,42.27755591983933,0.059667850209471886
10,40,0.6,0.1,50,42.23981166165809,0.08634150782678404
10,40,0.6,0.15,5,42.300864327340285,0.11224396017481893
10,40,0.6,0.15,10,42.33749592674959,0.01726830156535882
10,40,0.6,0.15,20,42.39184809346302,0.01770421000990865
10,40,0.6,0.15,30,42.280106421008334,0.07892577305107078
10,40,0.6,0.15,40,42.38633805929535,0.08634150782678739
10,40,0.6,0.15,50,42.34360119331782,0.1168006268478863
10,40,0.6,0.2,5,42.3436011933178,0.02590245234803823
10,40,0.6,0.2,10,42.31307486047672,0.12541828457096751
10,40,0.6,0.2,20,42.41016389316768,0.04232896817977654
10,40,0.6,0.2,30,42.38389595266806,0.04662441422646813
10,40,0.6,0.2,40,42.35581172645425,0.11616061859590068
10,40,0.6,0.2,50,42.325285393613164,0.08326473476590536
10,40,0.6,0.25,5,42.26423272793097,0.09137526301280223
10,40,0.6,0.25,10,42.28254852763562,0.10179513644366994
10,40,0.6,0.25,20,42.300864327340285,0.11616061859590393
10,40,0.6,0.25,30,42.36802225959069,0.08236454902541832
10,40,0.6,0.25,40,42.414422285509154,0.044997098600739936
10,40,0.6,0.25,50,42.32894855355409,0.08261758971074938
10,40,0.6,0.3,5,42.31918012704494,0.04317075391339035
10,40,0.6,0.3,10,42.33749592674959,0.11323582593393519
10,40,0.6,0.3,20,42.33139066018138,0.09614583406219679
10,40,0.6,0.3,30,42.34496914701891,0.08987875943525565
10,40,0.6,0.3,40,42.422969658704666,0.06743487335214225
10,40,0.6,0.3,50,42.43884335178203,0.031082942817639847
10,40,0.6,0.35,5,42.361916993022476,0.05392025435569644
10,40,0.6,0.35,10,42.35581172645425,0.02284381575320341
10,40,0.6,0.35,20,42.37779068609984,0.10537909402996731
10,40,0.6,0.35,30,42.35581172645425,0.09137526301280477
10,40,0.6,0.35,40,42.36191699302247,0.1168006268478848
10,40,0.6,0.35,50,42.41075912556823,0.11323582593393519
10,40,0.6,0.4,5,42.300864327340285,0.11616061859590393
10,40,0.6,0.4,10,42.36191699302247,0.025902452348038226
10,40,0.6,0.4,20,42.3069695939085,0.14265958365452036
10,40,0.6,0.4,30,42.463264418054905,0.013814641252284375
10,40,0.6,0.4,40,42.42296965870466,0.031130873367034895
10,40,0.6,0.4,50,42.435180191841106,0.06853144725960136
10,40,0.6,0.45,5,42.23981166165809,0.06907320626142859
10,40,0.6,0.45,10,42.353369619826964,0.04598039967388448
10,40,0.6,0.45,20,42.44739072497754,0.022843815753197712
10,40,0.6,0.45,30,42.43884335178203,0.04046092401129007
10,40,0.6,0.45,40,42.444948618350246,0.020359027288731516
10,40,0.6,0.45,50,42.40465385900001,0.04317075391339035
10,40,0.6,0.5,5,42.17265372940768,0.10609822109932861
10,40,0.6,0.5,10,42.31307486047672,0.11994945614482606
10,40,0.6,0.5,20,42.4351801918411,0.025902452348031527
10,40,0.6,0.5,30,42.347264353258744,0.06840078661213454
10,40,0.6,0.5,40,42.42296965870466,0.04568763150640112
10,40,0.6,0.5,50,42.46692757799584,0.012087811095749069
10,40,0.8,0.01,5,42.113100083147685,0.1325722235141086
10,40,0.8,0.01,10,42.093285264020835,0.04317075391339369
10,40,0.8,0.01,20,42.013161706589976,0.09203071261173347
10,40,0.8,0.01,30,42.16044319627124,0.11869994856985427
10,40,0.8,0.01,40,42.037742632506315,0.08584877921015703
10,40,0.8,0.01,50,42.1482326631348,0.10179513644367193
10,40,0.8,0.05,5,42.19916904750331,0.11967495665800346
10,40,0.8,0.05,10,42.20318006224878,0.060439055478752515
10,40,0.8,0.05,20,42.24591692822631,0.12541828457096452
10,40,0.8,0.05,30,42.184269030143575,0.007792365049065605
10,40,0.8,0.05,40,42.18486426254412,0.14213606048081123
10,40,0.8,0.05,50,42.221495861953436,0.05251948886182432
10,40,0.8,0.1,5,42.353369619826964,0.04971951569467427
10,40,0.8,0.1,10,42.31918012704494,0.13065841029190567
10,40,0.8,0.1,20,42.27033799449919,0.13706289451920334
10,40,0.8,0.1,30,42.28865379420384,0.08972872701485635
10,40,0.8,0.1,40,42.31063275384943,0.11975041106905204
10,40,0.8,0.1,50,42.29475906077206,0.08503652329786636
10,40,0.8,0.15,5,42.190969529112344,0.12452349346813725
10,40,0.8,0.15,10,42.276443261067406,0.10609822109933173
10,40,0.8,0.15,20,42.39854859243179,0.053920254355700456
10,40,0.8,0.15,30,42.3374959267496,0.08762706005005955
10,40,0.8,0.15,40,42.33139066018137,0.0973019377336818
10,40,0.8,0.15,50,42.36191699302247,0.11869994856985755
10,40,0.8,0.2,5,42.35947488639518,0.08060801738515909
10,40,0.8,0.2,10,42.26423272793097,0.11023345788506735
10,40,0.8,0.2,20,42.25202219479453,0.03956664952328731
10,40,0.8,0.2,30,42.3374959267496,0.15275372073373947
10,40,0.8,0.2,40,42.39111387800819,0.04123486911153038
10,40,0.8,0.2,50,42.368022259590695,0.08236454902541832
10,40,0.8,0.25,5,42.34970645988603,0.022843815753202774
10,40,0.8,0.25,10,42.32528539361315,0.06518640889838624
10,40,0.8,0.25,20,42.45349599154576,0.02990957567161975
10,40,0.8,0.25,30,42.35692438522617,0.11167626523626192
10,40,0.8,0.25,40,42.40831701894094,0.057246438195607374
10,40,0.8,0.25,50,42.42847969287234,0.0236408342945267
10,40,0.8,0.3,5,42.276443261067406,0.09014318061531446
10,40,0.8,0.3,10,42.38023279272713,0.02990957567161975
10,40,0.8,0.3,20,42.42907492527288,0.031130873367033966
10,40,0.8,0.3,30,42.441285458409325,0.03453660313071429
10,40,0.8,0.3,40,42.44128545840932,0.031130873367035825
10,40,0.8,0.3,50,42.390001219236275,0.03225984956478961
10,40,0.8,0.35,5,42.19208218788426,0.0992446657519777
10,40,0.8,0.35,10,42.38023279272713,0.02590245234803823
10,40,0.8,0.35,20,42.39854859243179,0.09806510187730062
10,40,0.8,0.35,30,42.426632818645594,0.012087811095747154
10,40,0.8,0.35,40,42.368022259590695,0.11994945614482329
10,40,0.8,0.35,50,42.38755911260899,0.034493405361299176
10,40,0.8,0.4,5,42.293568595970974,0.06419979830949299
10,40,0.8,0.4,10,42.35092751319967,0.04155171047662311
10,40,0.8,0.4,20,42.368022259590695,0.07527078144997548
10,40,0.8,0.4,30,42.39854859243179,0.02590245234803823
10,40,0.8,0.4,40,42.361916993022476,0.07477393917904793
10,40,0.8,0.4,50,42.4351801918411,0.0598191513432395
10,40,0.8,0.45,5,42.233706395089875,0.1329210617543852
10,40,0.8,0.45,10,42.39244332586357,0.031130873367034895
10,40,0.8,0.45,20,42.31918012704494,0.10609822109932915
10,40,0.8,0.45,30,42.396106485804495,0.015348402156975033
10,40,0.8,0.45,40,42.43029597858652,0.056459688401533425
10,40,0.8,0.45,50,42.3374959267496,0.09957388435306465
10,40,0.8,0.5,5,42.252022194794534,0.09339262010110236
10,40,0.8,0.5,10,42.35581172645425,0.048072917031094634
10,40,0.8,0.5,20,42.37412752615891,0.06743487335214225
10,40,0.8,0.5,30,42.39244332586356,0.1132358259339385
10,40,0.8,0.5,40,42.43458495944055,0.05412861302358024
10,40,0.8,0.5,50,42.39244332586357,0.022843815753202774
10,50,0.4,0.01,5,42.125905848684674,0.13331542048837763
10,50,0.4,0.01,10,42.007811532065766,0.01726830156535547
10,50,0.4,0.01,20,42.20429272102069,0.12472209942650954
10,50,0.4,0.01,30,42.074969464316176,0.01726830156535547
10,50,0.4,0.01,40,42.085095457553244,0.21924209364492592
10,50,0.4,0.01,50,42.142127396566586,0.10468351485066726
10,50,0.4,0.05,5,42.219053755326144,0.11975041106904812
10,50,0.4,0.05,10,42.1603427190627,0.0442041111669434
10,50,0.4,0.05,20,42.3069695939085,0.13706289451920273
10,50,0.4,0.05,30,42.23981166165809,0.0995738843530661
10,50,0.4,0.05,40,42.28254852763562,0.03763539072498678
10,50,0.4,0.05,50,42.296127014473164,0.0594953604396626
10,50,0.4,0.1,5,42.17376638817961,0.07064674338696575
10,50,0.4,0.1,10,42.26423272793097,0.09957388435306132
10,50,0.4,0.1,20,42.35581172645425,0.13569633103106646
10,50,0.4,0.1,30,42.353369619826964,0.10559111039485623
